序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
24557,3536B,24,3536,7914,299056.279,2765307.018,121.477747166383,24.9965103693967,地下式消防栓,新北市中和
24558,3536B,27,3536,6672,299014.88,2765390.684,121.477339991006,24.9972670167596,地下式消防栓,新北市中和
24559,3536B,28,3536,2647,298885.893,2765202.898,121.4760557242,24.99557579071,地下式消防栓,新北市中和
24560,3536B,32,3536,2496,298868.548,2765247.528,121.475885459721,24.9959792571794,地下式消防栓,新北市中和
24561,3536B,33,3536,6373,299045.158,2765228.659,121.477634269098,24.9958033031886,地下式消防栓,新北市中和
24562,3536B,37,3536,601,299179.43,2765233.723,121.478964519033,24.9958447448959,地下式消防栓,新北市中和
24563,3536B,38,3536,1471,299153.358,2765266.649,121.478707406155,24.9961428297869,地下式消防栓,新北市中和
24564,3536B,40,3536,3189,298812.419,2765271.637,121.475330292719,24.9961986890422,地下式消防栓,新北市中和
24565,3536B,42,3536,2199,298980.447,2765381.192,121.476998569416,24.9971824175627,地下式消防栓,新北市中和
24566,3536B,44,3536,854,299106.629,2765248.201,121.478243871834,24.9959777710702,地下式消防栓,新北市中和
24567,3536B,126,3536,25497,299197.339,2765348.759,121.479145948814,24.9968827108956,地下式消防栓,新北市中和
24568,3536B,127,3536,25674,299116.718,2765315.587,121.478346166454,24.996585806106,地下式消防栓,新北市中和
24569,3536B,128,3536,25643,299099.434,2765382.595,121.47817729417,24.9971913001815,地下式消防栓,新北市中和
24570,3536B,129,3536,25551,299044.66,2765387.896,121.477634892238,24.9972409001288,地下式消防栓,新北市中和
24571,3536B,130,3536,25543,299089.969,2765324.924,121.478081520392,24.9966709515828,地下式消防栓,新北市中和
24572,3536B,131,3536,25414,299177.168,2765291.136,121.478944120851,24.9963631377221,地下式消防栓,新北市中和
24573,3536B,132,3536,26052,298971.13,2765204.83,121.476900131602,24.995590528762,地下式消防栓,新北市中和
24574,3536C,1,3536,7084,298731.477,2765258.996,121.47452805556,24.9960871262607,地下式消防栓,新北市中和
24575,3536C,4,3536,3781,298418.845,2765271.482,121.471431603087,24.9962096939585,地下式消防栓,新北市中和
24576,3536C,5,3536,1971,298561.373,2765354.502,121.472846331879,24.9969547132958,地下式消防栓,新北市中和
24577,3536C,9,3536,6630,298557.626,2765372.37,121.472809831623,24.9971161424792,地下式消防栓,新北市中和
24578,3536C,10,3536,1561,298616.001,2765244.418,121.473383664871,24.9959591608067,地下式消防栓,新北市中和
24579,3536C,13,3536,5864,298419.86,2765184.065,121.471438646936,24.9954204664207,地下式消防栓,新北市中和
24580,3536C,14,3536,4319,298687.153,2765176.485,121.474086131646,24.995343621632,地下式消防栓,新北市中和
24581,3536C,15,3536,5262,298612.555,2765286.256,121.473350976122,24.9963369803611,地下式消防栓,新北市中和
24582,3536C,17,3536,7218,298600.283,2765389.75,121.473232989395,24.9972717046141,地下式消防栓,新北市中和
24583,3536C,19,3536,3306,298589.351,2765288.115,121.473121184822,24.9963544944003,地下式消防栓,新北市中和
24584,3536C,21,3536,3098,298467.842,2765207.194,121.471914743781,24.9956277669486,地下式消防栓,新北市中和
24585,3536C,22,3536,4238,298680.463,2765125.773,121.474018106002,24.9948860078628,地下式消防栓,新北市中和
24586,3536C,23,3536,7938,298657.247,2765345.798,121.473795749654,24.9968731127619,地下式消防栓,新北市中和
24587,3536C,24,3536,3720,298580.209,2765320.142,121.473031732192,24.9966439201763,地下式消防栓,新北市中和
24588,3536C,25,3536,4646,298769.011,2765321.891,121.47490204326,24.996653752116,地下式消防栓,新北市中和
24589,3536C,26,3536,8035,298690.027,2765188.772,121.474115026402,24.9954544572147,地下式消防栓,新北市中和
24590,3536C,27,3536,5257,298715.05,2765221.087,121.474364018704,24.9957454050171,地下式消防栓,新北市中和
24591,3536C,31,3536,350,298612.587,2765211.01,121.473348691162,24.9956576629698,地下式消防栓,新北市中和
24592,3536C,34,3536,7803,298587.502,2765125.806,121.473097259428,24.9948892365807,地下式消防栓,新北市中和
24593,3536C,35,3536,7499,298541.503,2765223.703,121.472644985176,24.9957744931154,地下式消防栓,新北市中和
24594,3536C,36,3536,2789,298684.614,2765307.287,121.474065510707,24.9965245742805,地下式消防栓,新北市中和
24595,3536C,118,3536,25982,298536.748,2765302.874,121.472600616372,24.996489393848,地下式消防栓,新北市中和
24596,3536D,1,3536,1298,298669.993,2765577.238,121.473930023719,24.9989621363763,地下式消防栓,新北市中和
24597,3536D,2,3536,5018,298791.398,2765456.953,121.475128494367,24.9978723752281,地下式消防栓,新北市中和
24598,3536D,4,3536,4455,298731.408,2765549.161,121.474537431437,24.9987067197416,地下式消防栓,新北市中和
24599,3536D,7,3536,1201,298585.598,2765638.091,121.473096104441,24.999514174278,地下式消防栓,新北市中和
24600,3536D,9,3536,7225,298795.7,2765484.206,121.47517205599,24.9981182774478,地下式消防栓,新北市中和
24601,3536D,10,3536,4335,298773.277,2765412.781,121.474947455406,24.997474166394,地下式消防栓,新北市中和
24602,3536D,11,3536,4074,298727.433,2765465.366,121.474495150008,24.9979503494558,地下式消防栓,新北市中和
24603,3536D,16,3536,1385,298582.325,2765560.226,121.473060990468,24.9988113170943,地下式消防栓,新北市中和
24604,3536D,20,3536,5818,298676.645,2765644.909,121.473998262443,24.9995728558546,地下式消防栓,新北市中和
24605,3536D,22,3536,5638,298571.37,2765457.242,121.472948911125,24.9978819289792,地下式消防栓,新北市中和
24606,3536D,23,3536,4089,298680.813,2765546.89,121.474036156311,24.9986878150991,地下式消防栓,新北市中和
24607,3536D,25,3536,7847,298620.036,2765590.812,121.473435615766,24.9990862572408,地下式消防栓,新北市中和
24608,3536D,27,3536,5308,298785.91,2765551.452,121.47507741031,24.9987256796668,地下式消防栓,新北市中和
24609,3536D,109,3536,24735,298698.37,2765509.69,121.474208787933,24.9983514216213,地下式消防栓,新北市中和
24610,3536D,110,3536,24737,298598.15,2765507.478,121.473215930143,24.998334612916,地下式消防栓,新北市中和
24611,3536D,111,3536,24764,298636.049,2765483.45,121.473590526974,24.9981164950311,地下式消防栓,新北市中和
24612,3536D,112,3536,25074,298637.376,2765451.629,121.473602571205,24.9978291751907,地下式消防栓,新北市中和
24613,3536D,113,3536,24807,298787.554,2765629.33,121.475096399119,24.9994287051112,地下式消防栓,新北市中和
24614,3536D,114,3536,24823,298746.764,2765628.282,121.474692292769,24.9994205336771,地下式消防栓,新北市中和
24615,3536D,115,3536,24826,298740.063,2765694.554,121.47462821017,25.0000190447032,地下式消防栓,新北市中和
24616,3536D,116,3536,25111,298637.487,2765417.814,121.473602500758,24.9975238919758,地下式消防栓,新北市中和
24617,3536D,117,3536,26118,298573.818,2765416.16,121.472971741412,24.9975109661182,地下式消防栓,新北市中和
24618,3536D,118,3536,26130,298579.874,2765453.509,121.473033022597,24.9978479598696,地下式消防栓,新北市中和
24619,3536D,119,3536,26143,298594.498,2765679.968,121.473185716666,24.9998919567532,地下式消防栓,新北市中和
24620,3537A,3,3537,5506,298840.986,2766131.685,121.47564316145,25.0039622397075,地下式消防栓,新北市中和
24621,3537A,5,3537,489,298963.767,2766079.94,121.476857684032,25.0034911954022,地下式消防栓,新北市中和
24622,3537A,6,3537,618,298911.326,2766228.786,121.476343362475,25.0048366305707,地下式消防栓,新北市中和
24623,3537A,7,3537,3427,299011.434,2766282.659,121.477336965242,25.005319812739,地下式消防栓,新北市中和
24624,3537A,9,3537,2496,298842.466,2766237.111,121.475661487764,25.0049139710331,地下式消防栓,新北市中和
24625,3537A,10,3537,595,299066.543,2766176.097,121.477879184964,25.0043560261913,地下式消防栓,新北市中和
24626,3537A,11,3537,3747,299197.378,2766102.376,121.479172719598,25.0036863090928,地下式消防栓,新北市中和
24627,3537A,13,3537,196,299158.897,2766002.99,121.478788032554,25.0027902873226,地下式消防栓,新北市中和
24628,3537A,14,3537,2500,298873.838,2766002.071,121.475964100454,25.0027910528914,地下式消防栓,新北市中和
24629,3537A,15,3537,832,299077.472,2766281.678,121.477991141221,25.0053088554862,地下式消防栓,新北市中和
24630,3537A,17,3537,5228,299080.036,2766100.877,121.478010225681,25.0036765162443,地下式消防栓,新北市中和
24631,3537A,18,3537,484,299046.625,2766110.011,121.477679560435,25.0037600405491,地下式消防栓,新北市中和
24632,3537A,20,3537,814,299068.709,2766079.971,121.477897285318,25.0034881389884,地下式消防栓,新北市中和
24633,3537A,21,3537,424,298810.955,2766003.598,121.475341211041,25.0028068304187,地下式消防栓,新北市中和
24634,3537A,24,3537,1664,299128.95,2766159.127,121.478496826164,25.0042008348787,地下式消防栓,新北市中和
24635,3537A,26,3537,5214,299069.817,2766016.521,121.477906045738,25.0029152818627,地下式消防栓,新北市中和
24636,3537A,29,3537,6113,298957.096,2766276.691,121.476798453878,25.0052676605793,地下式消防栓,新北市中和
24637,3537A,30,3537,716,299175.64,2766280.218,121.47896359834,25.0052925463955,地下式消防栓,新北市中和
24638,3537A,32,3537,262,298942.75,2766250.443,121.476655419871,25.0050311511068,地下式消防栓,新北市中和
24639,3537A,33,3537,3652,299143.953,2766108.839,121.478643694101,25.003746360491,地下式消防栓,新北市中和
24640,3537A,34,3537,4572,298989.229,2766106.67,121.477110853447,25.0037317030494,地下式消防栓,新北市中和
24641,3537A,35,3537,4668,298932.688,2766034.271,121.476548211771,25.0030798856619,地下式消防栓,新北市中和
24642,3537A,36,3537,3655,299129.624,2766067.267,121.478500290976,25.0033715083177,地下式消防栓,新北市中和
24643,3537A,38,3537,10636,298841.395,2766007.092,121.47564288252,25.0028374101107,地上式消防栓,新北市中和
24644,3537A,120,3537,10709,299114.218,2766278.629,121.478355061492,25.005280159109,地下式消防栓,新北市中和
24645,3537A,121,3537,10730,298845.021,2766248.665,121.475687200646,25.0050181987491,地下式消防栓,新北市中和
24646,3537B,1,3537,2610,299131.951,2765709.562,121.478510835752,25.0001420997907,地下式消防栓,新北市中和
24647,3537B,2,3537,483,299119.439,2765888.209,121.478393134574,25.0017553105647,地下式消防栓,新北市中和
24648,3537B,3,3537,2623,298984.873,2765757.074,121.477055514011,25.0005757140315,地下式消防栓,新北市中和
24649,3537B,4,3537,10644,298976.338,2765906.635,121.476976177188,25.0019262112173,地上式消防栓,新北市中和
24650,3537B,7,3537,1670,299050.665,2765708.948,121.477705582435,25.0001391444909,地下式消防栓,新北市中和
24651,3537B,8,3537,1279,298939.155,2765936.456,121.476608869732,25.0021966136615,地下式消防栓,新北市中和
24652,3537B,9,3537,1905,299018.394,2765703.119,121.477385697504,25.00008754687,地下式消防栓,新北市中和
24653,3537B,10,3537,461,298978.124,2765855.886,121.476992101018,25.0014679961505,地下式消防栓,新北市中和
24654,3537B,11,3537,6150,299088.478,2765894.933,121.478086660947,25.0018170003601,地下式消防栓,新北市中和
24655,3537B,12,3537,5349,299198.998,2765704.509,121.47917483687,25.0000943438624,地下式消防栓,新北市中和
24656,3537B,13,3537,3589,299070.272,2765971.273,121.477908972946,25.0025067717896,地下式消防栓,新北市中和
24657,3537B,14,3537,1893,298887.845,2765897.908,121.476099235161,25.0018502327051,地下式消防栓,新北市中和
24658,3537B,16,3537,1606,299065.298,2765934.435,121.477858412442,25.0021743593291,地下式消防栓,新北市中和
24659,3537B,20,3537,5327,299197.029,2765889.623,121.479161812756,25.0017656022634,地下式消防栓,新北市中和
24660,3537B,21,3537,3084,298814.446,2765983.275,121.475375088218,25.0026232453,地下式消防栓,新北市中和
24661,3537B,25,3537,1199,298823.223,2765894.419,121.475458949194,25.0018207816932,地下式消防栓,新北市中和
24662,3537B,26,3537,702,298983.065,2765890.156,121.47704224245,25.0017772263047,地下式消防栓,新北市中和
24663,3537B,111,3537,10768,298832.237,2765816.379,121.47554553278,25.0011159565654,地下式消防栓,新北市中和
24664,3537B,112,3537,10769,298835.527,2765772.958,121.475576615438,25.0007238505779,地下式消防栓,新北市中和
24665,3537B,113,3537,10929,298897.847,2765833.402,121.47619607339,25.0012675599368,地下式消防栓,新北市中和
24666,3537B,114,3537,11300,298961.47,2765704.06,121.476821832369,25.0000978505935,地下式消防栓,新北市中和
24667,3537B,115,3537,11299,298952.36,2765819.92,121.476735623128,25.0011441157876,地下式消防栓,新北市中和
24668,3537C,2,3537,4317,298583.993,2765961.721,121.473091392286,25.0024359352418,地下式消防栓,新北市中和
24669,3537C,3,3537,4435,298617.13,2765854.442,121.473415947775,25.0014663833011,地下式消防栓,新北市中和
24670,3537C,4,3537,10679,298741.685,2765992.96,121.474654627448,25.0027129824736,地上式消防栓,新北市中和
24671,3537C,7,3537,10688,298580.191,2765880.987,121.473050937616,25.0017071938693,地上式消防栓,新北市中和
24672,3537C,8,3537,5108,298633.346,2765924.126,121.473578999258,25.0020949744636,地下式消防栓,新北市中和
24673,3537C,10,3537,2781,298627.933,2765881.812,121.473523912229,25.0017131372209,地下式消防栓,新北市中和
24674,3537C,11,3537,2972,298668.755,2765856.419,121.473927427401,25.0014826031434,地下式消防栓,新北市中和
24675,3537C,12,3537,5032,298584.68,2765743.262,121.473090646012,25.0004636802098,地下式消防栓,新北市中和
24676,3537C,13,3537,10652,298620.203,2765994.871,121.473451248029,25.0027340699577,地上式消防栓,新北市中和
24677,3537C,14,3537,1653,298584.108,2765852.068,121.473088740854,25.0014459916601,地下式消防栓,新北市中和
24678,3537C,15,3537,10669,298657.226,2765990.078,121.473817845658,25.0026896313217,地上式消防栓,新北市中和
24679,3537C,97,3537,9996,298756.293,2765936.551,121.474797382549,25.0022032641313,地下式消防栓,新北市中和
24680,3537C,98,3537,10005,298707.114,2765931.592,121.474310027397,25.0021600487793,地下式消防栓,新北市中和
24681,3537C,99,3537,10002,298777.471,2765886.983,121.475005458251,25.0017550979048,地下式消防栓,新北市中和
24682,3537C,100,3537,9885,298760.551,2765854.561,121.474836718871,25.0014629294287,地下式消防栓,新北市中和
24683,3537C,101,3537,10197,298735.719,2765828.227,121.474589813212,25.0012259728544,地下式消防栓,新北市中和
24684,3537C,102,3537,10200,298744.147,2765792.71,121.474672071212,25.0009050614103,地下式消防栓,新北市中和
24685,3537C,103,3537,10207,298794.573,2765795.436,121.475171697044,25.0009280768265,地下式消防栓,新北市中和
24686,3537C,104,3537,10206,298795.958,2765711.334,121.475182497112,25.0001687658518,地下式消防栓,新北市中和
24687,3537C,106,3537,11056,298588.729,2765990.316,121.473139297397,25.0026939397529,地下式消防栓,新北市中和
24688,3537C,107,3537,11006,298593.762,2765861.283,121.473184694587,25.0015288799016,地下式消防栓,新北市中和
24689,3537D,2,3537,3325,298619.191,2766131.856,121.473445962137,25.0039707929938,地下式消防栓,新北市中和
24690,3537D,3,3537,10698,298781.331,2766004.122,121.475047762781,25.0028124985192,地上式消防栓,新北市中和
24691,3537D,4,3537,1128,298788.515,2766155.014,121.475124169223,25.0041745134388,地下式消防栓,新北市中和
24692,3537D,6,3537,5006,298583.713,2766050.3,121.473091680772,25.0032356292606,地下式消防栓,新北市中和
24693,3537D,7,3537,3373,298580.497,2766273.817,121.473067549016,25.005253626502,地下式消防栓,新北市中和
24694,3537D,9,3537,5118,298652.834,2766069.537,121.473777087875,25.0034071202639,地下式消防栓,新北市中和
24695,3537D,10,3537,2171,298636.86,2766100.441,121.473619912251,25.0036866233533,地下式消防栓,新北市中和
24696,3537D,11,3537,1247,298536.665,2766290.912,121.472633914531,25.0054093393273,地下式消防栓,新北市中和
24697,3537D,13,3537,10690,298704.259,2766000.634,121.47428413767,25.0027834453651,地上式消防栓,新北市中和
24698,3537D,15,3537,1629,298777.312,2766232.204,121.47501586647,25.0048717336121,地下式消防栓,新北市中和
24699,3537D,16,3537,5420,298641.095,2766230.708,121.473666375275,25.0048625310722,地下式消防栓,新北市中和
24700,3537D,17,3537,820,298656.029,2766252.267,121.473815066099,25.0050566930005,地下式消防栓,新北市中和
24701,3537D,18,3537,3948,298723.551,2766120.864,121.474479420189,25.003868263894,地下式消防栓,新北市中和
24702,3537D,19,3537,4894,298582.192,2766155.543,121.473080251528,25.0041858037274,地下式消防栓,新北市中和
24703,3537D,21,3537,5023,298751.631,2766074.679,121.474755991261,25.0034504214345,地下式消防栓,新北市中和
24704,3537D,23,3537,202,298664.579,2766168.708,121.473896873268,25.0043020584689,地下式消防栓,新北市中和
24705,3537D,105,3537,10850,298636.478,2766288.848,121.473622649196,25.0053875604827,地下式消防栓,新北市中和
