序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
28364,3527D,11,3527,713,298734.368,2760232.216,121.474382639365,24.9507054344967,地下式消防栓,新北市新店
28365,3527D,12,3527,1894,298767.125,2760283.752,121.47470878938,24.9511696679848,地下式消防栓,新北市新店
28366,3527D,14,3527,1661,298665.179,2760035.769,121.473690732085,24.9489340916961,地下式消防栓,新北市新店
28367,3527D,16,3527,2263,298558.516,2760171.885,121.472639237942,24.9501663008648,地下式消防栓,新北市新店
28368,3527D,18,3527,19,298788.497,2760296.78,121.474920871139,24.9512866101903,地下式消防栓,新北市新店
28369,3527D,19,3527,1643,298697.812,2760124.237,121.474016923064,24.9497317527726,地下式消防栓,新北市新店
28370,3527D,101,3527,2881,298697.475,2760223.255,121.474017007673,24.9506256974253,地下式消防栓,新北市新店
28371,3527D,102,3527,2882,298630.365,2760192.19,121.473351399121,24.9503473555969,地下式消防栓,新北市新店
28372,3527D,103,3527,2960,298519.667,2760139.079,121.472253419365,24.9498713482567,地下式消防栓,新北市新店
28373,3527D,104,3527,2956,298743.244,2760256.784,121.474471381131,24.9509269543644,地上式消防栓,新北市新店
28374,3528B,2,3528,848,299055.994,2760445.099,121.477574856806,24.952617164925,地下式消防栓,新北市新店
28375,3528B,3,3528,924,299163.396,2760598.947,121.478643758123,24.9540026892035,地下式消防栓,新北市新店
28376,3528B,7,3528,1005,298960.381,2760366.333,121.476625326042,24.9519090984938,地下式消防栓,新北市新店
28377,3528B,9,3528,821,298804.573,2760332.592,121.475081300065,24.9516094131038,地下式消防栓,新北市新店
28378,3528B,11,3528,212,299147.013,2760524.88,121.478478942142,24.9533345346007,地下式消防栓,新北市新店
28379,3528B,12,3528,722,298850.243,2760384.009,121.475535319542,24.9520721624984,地下式消防栓,新北市新店
28380,3528B,14,3528,502,299048.846,2760497.991,121.477505916185,24.9530949001277,地下式消防栓,新北市新店
28381,3528B,17,3528,1090,298861.519,2760414.809,121.475648046086,24.952349868154,地下式消防栓,新北市新店
28382,3528B,18,3528,230,298917.882,2760401.999,121.476205726558,24.9522324365831,地下式消防栓,新北市新店
28383,3528B,19,3528,329,299178.213,2760531.156,121.478788116366,24.9533902015866,地下式消防栓,新北市新店
28384,3528B,20,3528,280,298826.406,2760498.306,121.475303238881,24.9531047880031,地下式消防栓,新北市新店
28385,3528B,21,3528,469,298966.276,2760476.347,121.476687523487,24.9529021169125,地下式消防栓,新北市新店
28386,3528B,23,3528,260,298893.149,2760435.336,121.475961969206,24.9525341853585,地下式消防栓,新北市新店
28387,3528B,25,3528,873,299089.81,2760521.42,121.477912374077,24.9533051160552,地下式消防栓,新北市新店
28388,3528B,26,3528,276,298911.784,2760466.68,121.476147587567,24.9528165689866,地下式消防栓,新北市新店
28389,3528B,108,3528,1290,299011.716,2760496.532,121.477138189649,24.9530829063623,地下式消防栓,新北市新店
28390,3627A,2,3627,2884,299997.091,2760235.788,121.486886493674,24.9506973441015,地下式消防栓,新北市新店
28391,3627A,3,3627,71,299953.282,2760217.684,121.486452046799,24.9505353186575,地下式消防栓,新北市新店
28392,3627A,5,3627,145,299736.901,2760055.279,121.484303670552,24.949076109846,地下式消防栓,新北市新店
28393,3627A,6,3627,4096,299894.174,2760294.254,121.485869461295,24.9512285009155,地下式消防栓,新北市新店
28394,3627A,7,3627,3914,299885.528,2760004.524,121.485773586495,24.9486131034634,地下式消防栓,新北市新店
28395,3627A,9,3627,3746,299785.09,2760169.949,121.484784893268,24.9501097966658,地下式消防栓,新北市新店
28396,3627A,12,3627,4142,299894.061,2760201.268,121.485865048727,24.9503890289293,地下式消防栓,新北市新店
28397,3627A,13,3627,296,299885.934,2760073.58,121.485780052065,24.949236526626,地下式消防栓,新北市新店
28398,3627A,14,3627,3700,299890.172,2760147.286,121.485824627365,24.9499018061134,地下式消防栓,新北市新店
28399,3627A,16,3627,3801,299878.531,2760178.961,121.485710478291,24.9501881432154,地下式消防栓,新北市新店
28400,3627A,17,3627,1708,299785.588,2760258.533,121.484792955243,24.9509095152528,地下式消防栓,新北市新店
28401,3627A,19,3627,1961,299813.993,2760212.668,121.485072605476,24.9504945314148,地下式消防栓,新北市新店
28402,3627A,20,3627,3992,299963.412,2760056.534,121.486546640027,24.94908013227,地下式消防栓,新北市新店
28403,3627A,21,3627,658,299827.757,2760012.868,121.485201831965,24.9486902969618,地下式消防栓,新北市新店
28404,3627A,24,3627,2534,299813.287,2760254.018,121.485067076762,24.9508678611499,地下式消防栓,新北市新店
28405,3627A,25,3627,377,299823.387,2760077.129,121.485160832764,24.9492705850227,地下式消防栓,新北市新店
28406,3627A,26,3627,2930,299960.421,2760175.339,121.486521236537,24.9501527980742,地下式消防栓,新北市新店
28407,3627A,27,3627,3282,299975.942,2760099.17,121.486672225381,24.9494646439793,地下式消防栓,新北市新店
28408,3627A,29,3627,1545,299801.406,2760059.205,121.484942541651,24.9491094760839,地下式消防栓,新北市新店
28409,3627A,30,3627,2573,299891.143,2760259.714,121.485838224267,24.9509167724185,地下式消防栓,新北市新店
28410,3627A,31,3627,4017,299829.3,2760286.366,121.485226785,24.9511593818785,地下式消防栓,新北市新店
28411,3627A,113,3627,8569,299824.493,2760149.708,121.485174351434,24.949925791207,地下式消防栓,新北市新店
28412,3627B,1,3627,2568,299977.311,2759895.246,121.48667854686,24.9476235778111,地下式消防栓,新北市新店
28413,3627B,2,3627,1093,299843.484,2759979.536,121.485356381869,24.948388869033,地下式消防栓,新北市新店
28414,3627B,3,3627,3227,299960.116,2759993.751,121.486511776287,24.9485134351556,地下式消防栓,新北市新店
28415,3627B,5,3627,1303,299950.735,2759931.418,121.486416675404,24.9479509972955,地下式消防栓,新北市新店
28416,3627B,6,3627,2926,299967.143,2759961.442,121.486580211763,24.9482215228998,地下式消防栓,新北市新店
28417,3627B,7,3627,3352,299995.608,2759826.981,121.486857300118,24.9470066907393,地下式消防栓,新北市新店
28418,3627B,8,3627,3807,299912.288,2759969.337,121.486037317904,24.9482945717099,地下式消防栓,新北市新店
28419,3627B,90,3627,8570,299988.033,2759860.289,121.486783475114,24.9473076398319,地下式消防栓,新北市新店
28420,3627C,1,3627,3767,299299.282,2759952.691,121.479966750277,24.9481639693016,地下式消防栓,新北市新店
28421,3627C,2,3627,1665,299305.477,2759986.863,121.480029288835,24.9484722761413,地下式消防栓,新北市新店
28422,3627C,3,3627,737,299277.664,2759888.494,121.479750444016,24.9475850888135,地下式消防栓,新北市新店
28423,3627C,4,3627,1773,299344.769,2759941.457,121.480416768809,24.9480610972385,地下式消防栓,新北市新店
28424,3627C,5,3627,1820,299209.444,2759934.986,121.479076556688,24.9480069917262,地下式消防栓,新北市新店
28425,3627C,6,3627,3868,299247.315,2759958.11,121.479452362775,24.9482145487435,地下式消防栓,新北市新店
28426,3627C,7,3627,883,299295.302,2759920.133,121.479926201366,24.9478701629485,地下式消防栓,新北市新店
28427,3627C,8,3627,1220,299202.937,2759899.846,121.479010897541,24.9476899552644,地下式消防栓,新北市新店
28428,3627D,1,3627,3896,299418.192,2760186.312,121.481152390168,24.9502692990032,地下式消防栓,新北市新店
28429,3627D,2,3627,4311,299356.428,2760008.512,121.480534564833,24.9486660967416,地下式消防栓,新北市新店
28430,3627D,3,3627,72,299508.726,2760218.718,121.482050011009,24.9505589619418,地下式消防栓,新北市新店
28431,3627D,4,3627,2992,299407.47,2760255.795,121.481048655903,24.9508969333653,地下式消防栓,新北市新店
28432,3627D,5,3627,2239,299312.092,2760020.435,121.480095965578,24.9487751527429,地下式消防栓,新北市新店
28433,3627D,6,3627,480,299427.163,2760289.733,121.481244850798,24.9512026953313,地下式消防栓,新北市新店
28434,3627D,7,3627,41,299484.215,2760254.595,121.481808558799,24.9508836440562,地下式消防栓,新北市新店
28435,3627D,8,3627,867,299517.247,2760184.695,121.482133191663,24.950251529801,地下式消防栓,新北市新店
28436,3627D,9,3627,3904,299321.213,2760054.644,121.480187479533,24.9490837001519,地下式消防栓,新北市新店
28437,3627D,10,3627,1985,299420.193,2760221.16,121.481173426779,24.9505838422506,地下式消防栓,新北市新店
28438,3627D,11,3627,2308,299305.484,2760093.416,121.480033086672,24.9494342352128,地下式消防栓,新北市新店
28439,3627D,12,3627,800,299498.897,2760150.28,121.481950277951,24.9499414196086,地下式消防栓,新北市新店
28440,3627D,13,3627,3012,299409.088,2760117.421,121.481059824978,24.9496476431164,地下式消防栓,新北市新店
28441,3627D,14,3627,365,299346.711,2760083.511,121.480440973403,24.9493434971266,地下式消防栓,新北市新店
28442,3628A,1,3628,223,299995.865,2760661.847,121.486889477624,24.9545438338651,地上式消防栓,新北市新店
28443,3628A,4,3628,1032,299913.064,2760746.279,121.486072533696,24.9553087613951,地上式消防栓,新北市新店
28444,3628A,5,3628,2155,299802.623,2760694.277,121.484977046551,24.9548428532649,地下式消防栓,新北市新店
28445,3628A,6,3628,1639,299746.472,2760607.001,121.484417927474,24.9540567368298,地下式消防栓,新北市新店
28446,3628A,7,3628,696,299769.478,2760654.511,121.484647422279,24.9544849149877,地下式消防栓,新北市新店
28447,3628A,10,3628,2188,299936.684,2760803.214,121.486308450984,24.9558220055973,地下式消防栓,新北市新店
28448,3628A,12,3628,625,299831.934,2760857.876,121.485273088211,24.9563188754993,地下式消防栓,新北市新店
28449,3628A,13,3628,1444,299967.505,2760837.319,121.48661486905,24.9561289078448,地下式消防栓,新北市新店
28450,3628A,20,3628,1903,299789.79,2760665.308,121.484848943383,24.9545817355168,地下式消防栓,新北市新店
28451,3628A,104,3628,2548,299960.75,2760771.564,121.486545643977,24.9555354920697,地下式消防栓,新北市新店
28452,3628A,105,3628,2553,299874.823,2760766.169,121.485694554478,24.9554895629683,地上式消防栓,新北市新店
28453,3628B,1,3628,108,299830.686,2760499.794,121.48524805999,24.9530861604696,地下式消防栓,新北市新店
28454,3628B,2,3628,411,299877.054,2760381.069,121.48570300923,24.9520128176056,地下式消防栓,新北市新店
28455,3628B,3,3628,313,299653.061,2760329.404,121.483483143536,24.9515536018547,地下式消防栓,新北市新店
28456,3628B,5,3628,1356,299863.1,2760351.525,121.485563786777,24.9517465454536,地下式消防栓,新北市新店
28457,3628B,6,3628,98,299609.163,2760413.658,121.483051421338,24.9523156554481,地下式消防栓,新北市新店
28458,3628B,7,3628,701,299634.046,2760528.498,121.483301867351,24.9533516294928,地下式消防栓,新北市新店
28459,3628B,8,3628,744,299919.48,2760319.402,121.486120938347,24.9514547190559,地下式消防栓,新北市新店
28460,3628B,11,3628,972,299871.884,2760489.621,121.485655657963,24.9529929894646,地下式消防栓,新北市新店
28461,3628B,14,3628,2001,299687.755,2760557.288,121.483834731098,24.9536098185821,地下式消防栓,新北市新店
28462,3628B,15,3628,402,299959.751,2760373.558,121.486521632619,24.9519423364351,地下式消防栓,新北市新店
28463,3628B,16,3628,683,299935.831,2760349.623,121.486283921387,24.9517270251504,地下式消防栓,新北市新店
28464,3628B,17,3628,316,299842.06,2760321.534,121.48535438177,24.9514764662586,地下式消防栓,新北市新店
28465,3628B,18,3628,2146,299664.593,2760370.275,121.483598777359,24.9519222138187,地下式消防栓,新北市新店
28466,3628B,19,3628,2320,299907.175,2760403.741,121.486002079494,24.9522165271759,地下式消防栓,新北市新店
28467,3628B,102,3628,2587,299718.685,2760326.864,121.484132879682,24.9515285604826,地下式消防栓,新北市新店
28468,3628C,1,3628,801,299375.134,2760530.457,121.480738084515,24.9533776110556,地下式消防栓,新北市新店
28469,3628C,2,3628,2168,299282.402,2760530.531,121.479819816868,24.9533812396042,地下式消防栓,新北市新店
28470,3628C,3,3628,725,299373.093,2760377.406,121.480712509565,24.9519959343928,地下式消防栓,新北市新店
28471,3628C,4,3628,664,299404.731,2760521.949,121.481030867704,24.953299854905,地下式消防栓,新北市新店
28472,3628C,6,3628,1886,299317.931,2760410.766,121.480167446803,24.9522988695136,地下式消防栓,新北市新店
28473,3628C,7,3628,886,299473.832,2760530.362,121.481715429028,24.9533735962368,地下式消防栓,新北市新店
28474,3628C,8,3628,469,299591.87,2760529.803,121.482884269538,24.9533647653669,地下式消防栓,新北市新店
28475,3628C,9,3628,306,299351.949,2760351.87,121.48050224081,24.9517660712287,地下式消防栓,新北市新店
28476,3628C,10,3628,1081,299200.999,2760522.105,121.479013436627,24.9533077639377,地下式消防栓,新北市新店
28477,3628C,11,3628,50,299303.901,2760489.12,121.48003125944,24.9530066959193,地下式消防栓,新北市新店
28478,3628C,12,3628,13,299440.361,2760477.598,121.481382133675,24.9528983151899,地下式消防栓,新北市新店
28479,3628C,13,3628,1066,299318.596,2760522.36,121.48017793863,24.9533063171294,地下式消防栓,新北市新店
