序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
20684,3742C,20,3742,15743,300251.128,2768703.366,121.489704741824,25.0271337799921,地下式消防栓,台北市萬華區日善里
20685,3742C,21,3742,5447,300248.813,2768712.92,121.48968214635,25.0272201079229,地下式消防栓,台北市萬華區日善里
20686,3742C,22,3742,8048,300038.58,2768910.576,121.487606142588,25.0290113703441,地下式消防栓,台北市萬華區日善里
20687,3742C,25,3742,12402,300228.642,2768762.565,121.489484063511,25.0276689552803,地下式消防栓,台北市萬華區日善里
20688,3742C,28,3742,920,300306.73,2768752.222,121.490257415639,25.0275730301163,地下式消防栓,台北市萬華區日善里
20689,3742C,30,3742,15964,300244.178,2768777.33,121.489638528509,25.0278017449457,地下式消防栓,台北市萬華區日善里
20690,3742C,113,3742,26489,300166.851,2768766.846,121.488871969805,25.0277096184489,地下式消防栓,台北市萬華區日善里
20691,3742C,115,3742,26199,300353.515,2768745.926,121.490720751281,25.0275146609978,地下式消防栓,台北市萬華區日善里
20692,3742C,116,3742,28082,300167.693,2768868.787,121.488883958676,25.0286299021368,地下式消防栓,台北市萬華區日善里
20693,3742D,4,3742,26944,300020.848,2769028.384,121.487434647093,25.0300755031281,地上式消防栓,台北市萬華區日善里
20694,3742D,7,3742,6117,300257.2,2769101.364,121.48977916632,25.030726659159,地下式消防栓,台北市萬華區日善里
20695,3742D,19,3742,7281,300339.831,2769106.628,121.490598112239,25.030771481679,地下式消防栓,台北市萬華區日善里
20696,3742D,25,3742,3841,300184.51,2769093.844,121.489058641494,25.0306611411576,地下式消防栓,台北市萬華區日善里
20697,3742D,31,3742,10560,300008.388,2769008.205,121.487310467155,25.0298937343563,地下式消防栓,台北市萬華區日善里
20698,3742D,46,3742,11982,300080.835,2769050.586,121.488029823724,25.0302739897122,地下式消防栓,台北市萬華區日善里
20699,3741A,7,3741,5462,300409.896,2768599.983,121.491274147991,25.0261952600844,地下式消防栓,台北市萬華區全德里
20700,3741A,9,3741,11835,300416.045,2768436.331,121.491329191874,25.0247176280881,地下式消防栓,台北市萬華區全德里
20701,3741A,20,3741,6765,300458.494,2768518.504,121.491752737028,25.0254580854129,地上式消防栓,台北市萬華區全德里
20702,3741A,24,3741,19264,300433.891,2768682.35,121.491514857504,25.0269380734518,地下式消防栓,台北市萬華區全德里
20703,3741A,127,3741,24880,300469.685,2768563.457,121.491865236754,25.0258635488285,地下式消防栓,台北市萬華區全德里
