序號,圖號,編號,DGNID,UFID,97X座標,97Y座標,WGS84經度,WGS84緯度,型式,所在地區
13634,4334A,108,4334,8304,305363.634,2764484.834,121.540194190371,24.9888740731159,地下式消防栓,台北市文山區試院里
13635,4334B,2,4334,3659,305323.341,2764186.712,121.539783330628,24.986184118393,地下式消防栓,台北市文山區試院里
13636,4334B,3,4334,83,305282.561,2764119.278,121.539376751179,24.9855767981198,地下式消防栓,台北市文山區試院里
13637,4334B,4,4334,1213,305235.203,2764144.476,121.538908666665,24.9858059814092,地下式消防栓,台北市文山區試院里
13638,4334B,5,4334,156,305353.134,2764176.044,121.54007800789,24.9860867386089,地下式消防栓,台北市文山區試院里
13639,4334B,6,4334,4649,305228.456,2764111.415,121.538840537428,24.9855077532603,地下式消防栓,台北市文山區試院里
13640,4334B,7,4334,4710,305224.649,2764174.345,121.538805305323,24.986076013076,地下式消防栓,台北市文山區試院里
13641,4334B,8,4334,3915,305224.921,2764143.017,121.538806766933,24.9857931784955,地下式消防栓,台北市文山區試院里
13642,4334B,10,4334,2679,305406.524,2764150.977,121.540605842838,24.985858517307,地下式消防栓,台北市文山區試院里
13643,4334B,12,4334,5571,305200.924,2764141.423,121.538569016034,24.985779648399,地下式消防栓,台北市文山區試院里
13644,4334B,95,4334,6561,305283.764,2764179.79,121.539391050047,24.9861230488095,地下式消防栓,台北市文山區試院里
13645,4334C,2,4334,4721,305158.029,2764152.183,121.538144567588,24.9858783250734,地下式消防栓,台北市文山區試院里
13646,4334C,21,4334,2425,305101.986,2764184.667,121.537590741179,24.9861735923008,地下式消防栓,台北市文山區試院里
13647,4334C,22,4334,3244,305136.155,2764163.107,121.537928336412,24.9859777286974,地下式消防栓,台北市文山區試院里
13648,4334C,24,4334,6120,305098.312,2764121.56,121.537551873383,24.9856040024061,地下式消防栓,台北市文山區試院里
13649,4334D,3,4334,1781,305182.516,2764438.68,121.538398372959,24.9884639026898,地下式消防栓,台北市文山區試院里
13650,4334D,4,4334,3739,305172.608,2764236.821,121.53829229819,24.986641902982,地下式消防栓,台北市文山區試院里
